movieid,name
2291903,"Fox 2000 Pictures [us]"
2291903,"Heyday Films [gb]"
2291903,"Twentieth Century Fox Film Corporation [us]"
2291994,"Edward Small Productions [us] - (as Reliance Pictures Inc.)"
2292109,"Alpine Pictures [us] - (presents)"
2292109,"Green Man Productions [gb]"
2292109,"Paradise [ru]"
2292470,"Empire Pictures [us]"
2292470,"Re-Animator Productions [us]"
2292610,"Gramercy Pictures (I) [us]"
2292773,"Bel Air Entertainment [us]"
2292773,"Outlaw Productions (I) [us]"
2292773,"Tollin/Robbins Productions [us]"
2292920,"Delphi III Productions [us]"
2293200,"Jersey Films [us]"
2293200,"Universal Pictures [us]"
2293416,"Paramount Pictures [us]"
2293416,"Patron Inc."
2293483,"Nuova Linea Cinematografica [it]"
2293500,"Selznick International Pictures [us] - (as A Selznick International Picture) (as Selznick International presents its picturization of Daphne Du Maurier's celebrated novel also)"
2293587,"Warner Bros. [us] - (presents) (A Warner Bros.-First National Picture)"
2293915,"American Playhouse [us] - (in association with) (copyright owners)"
2293915,"Playhouse International Pictures [us] - (presents)"
2293915,"Samuel Goldwyn Company, The [us] - (in association with)"
2294497,"Avnet/Kerner Productions - (as Avnet/Kerner)"
2294497,"Metro-Goldwyn-Mayer (MGM) [us] - (presents)"
2294518,"United Artists [us] - (presents)"
2294518,"Valkyrie Films [us] - (as a Valkyrie film)"
2294990,"PolyGram Filmed Entertainment [gb]"
2294990,"Propaganda Films [us]"
2294990,"Red Rock Films"
2295106,"Dino De Laurentiis Company [us]"
2295106,"Famous Films (II) [nl]"
2295575,"Barclays Mercantile Industrial Finance"
2295575,"JRS Productions [ph]"
2296145,"Fidélité Productions [fr]"
2296145,"Local Films [fr]"
2296438,"Sun Fountain Productions"
2296667,"Dimension Films [us]"
2296667,"Marty Katz Productions [us]"
2296892,"Kamera Film Unit [pl]"
2296987,"Allegro Films [ca]"
2296987,"Norstar Entertainment [ca]"
2296987,"West Wind Entertainment"
2297049,"Forefront Films [us]"
2297049,"Sneak Preview Entertainment [us]"
2297404,"Jerry Bruckheimer Films [us]"
2297404,"Run It Up Productions Inc. [us]"
2297404,"Technical Black [us]"
2297404,"Walt Disney Pictures [us]"
2297836,"Cinergi Pictures Entertainment [us]"
2297836,"Parkway Productions [us]"
2297836,"Touchstone Pictures [us]"
2298189,"University of North Carolina at Chapel Hill Communications Studies Department [us]"
2298460,"Edge City [us]"
2298603,"Carolco Pictures [us]"
2298717,"Compton Films [gb] - (as A Compton Production)"
2298717,"Tekli British Productions [gb] - (as Tekli-Film Productions Ltd.) (uncredited)"
2298804,"Artisan Entertainment [us] - (present)"
2298804,"Bandeira Entertainment - (in association with)"
2298804,"Industry Entertainment [us] - (in association with) (as Industry)"
2298804,"Protozoa Pictures [us] - (producer) (as Sibling/Protozoa)"
2298804,"Requiem for a Dream [us]"
2298804,"Sibling Productions [us] - (producer) (as Sibling/Protozoa)"
2298804,"Thousand Words [us] - (present)"
2298804,"Truth and Soul Pictures [us]"
2299047,"Dog Eat Dog Productions Inc. [us]"
2299047,"Live Entertainment [us] - (as Live America Inc.)"
2299492,"Avenue Pictures Productions [us] - (as Avenue Pictures)"
2299492,"Miramax Films [us]"
2299492,"Segue Productions"
2299492,"The Oxford Film Company [gb]"
2299646,"Revolution Films [gb]"
2299999,"Cohiba Pictures"
2300104,"Walt Disney Productions [us] - (presents)"
2300162,"Associated Producers (API) [us]"
2300333,"JLT Productions [us]"
2300333,"Metro-Goldwyn-Mayer (MGM) [us] - (presents) (as Metro-Goldwyn-Mayer Pictures)"
2300351,"BMI (No. 9) Ltd. [gb]"
2300351,"Oz Productions Ltd. [gb]"
2300351,"Silver Screen Partners II [us]"
2300351,"Walt Disney Pictures [us]"
2300354,"Polygram Filmed Entertainment [us]"
2300354,"Propaganda Films [us]"
2300354,Tetragram
2300450,"American Film Foundation [us]"
2300450,"Sanders and Mock Productions [us]"
2301689,"Aslan Productions"
2301689,"City Block Productions [us]"
2301991,"British International Pictures (BIP) [gb]"
2302051,"Bayly/Paré Productions"
2302051,"British Screen [gb] - (participation)"
2302051,"First Look International [us] - (in association with)"
2302051,"Mayfair Entertainment International [gb] - (presents)"
2302051,"United Artists Pictures [us] - (in association with)"
2302418,"Dimension Films [us]"
2302418,"Hudlin Brothers, The [us]"
2302526,"Good Machine [us]"
2302526,"Hollywood International Multimedia Group Inc."
2302526,"Maplewood Productions Inc."
2302526,"Universal Pictures [us]"
2302661,"Canal+ [fr] - (participation)"
2302661,"Centre National de la Cinématographie (CNC) [fr] - (participation) (as Centre national du cinema)"
2302661,"Cinéa [fr] - (co-production)"
2302661,"Cineplex Odeon Films [ca]"
2302661,"Epithète Films [fr] - (co-production) (as Epithete)"
2302661,"France 3 Cinéma [fr] - (co-production)"
2302661,"Gras Savoye [fr] - (participation)"
2302661,"PolyGram Audiovisuel [fr] - (participation) (as Polygram Audio Visuel)"
2302661,"Procirep [fr] - (participation) (as La Procirep)"
2302661,"Sofica Investimage 4 [fr] - (participation) (as Investivames 4)"
2303621,"Artisan Entertainment [us]"
2303621,"Kushner-Locke Company, The [us]"
2303621,"Motion Picture Corporation of America (MPCA) [us]"
2303953,"C&P Productions"
2303953,"Virgin Wood Productions [us]"
2304264,"Twentieth Century Fox Film Corporation [us] - (as Twentiety Century Fox) (presents)"
2304264,"Walrus & Associates - (as Walrus & Associates Ltd.)"
2304330,"Geffen Company, The [us]"
2305025,"Davis Entertainment [us] - (in association with) (as Davis Entertainment Company)"
2305025,"Silver Pictures [us]"
2305025,"Warner Bros. [us] - (presents) (as Warner Bros.)"
2305197,"DreamWorks SKG [us]"
2305197,"Montecito Picture Company, The [us]"
2305466,"New Line Cinema [us]"
2305466,"Swinson-Starkey Productions"
2305587,"Talisman Productions [gb] - (as A Talisman Production)"
2305587,"United Artists [us] - (presents) (as United Artists Pictures) (A Michael Caton-Jones Film)"
2305931,"Walt Disney Productions [us] - (presents)"
2305974,"Brooksfilms [us]"
2305974,"Gaumont [fr] - (in association with)"
2305976,"Morgan Creek Productions [us]"
2305976,"Warner Bros. [us]"
2306194,"Orion Pictures Corporation [us]"
2306197,"Orion Pictures Corporation [us]"
2306197,"Tobor Productions"
2306201,"Orion Pictures Corporation [us]"
2307071,"Lippert Pictures [us]"
2307228,"Chartoff-Winkler Productions [us] - (as a Robert Chartoff - Irwin Winkler production)"
2307228,"United Artists [us]"
2307247,"United Artists [us]"
2307248,"Metro-Goldwyn-Mayer (MGM) [us]"
2307248,"United Artists [us] - (presents)"
2307289,"Star Partners III Ltd. [us]"
2307289,"United Artists [us]"
2307534,"Dog Eat Dog Films [us]"
2307534,"Warner Bros. [us]"
2307985,"Universal Pictures [us]"
2308229,"Paramount Pictures [us] - (as A Paramount Picture)"
2308305,"arte France Cinéma [fr] - (co-production) (as ARTE France Cinéma)"
2308305,"Canal+ [fr] - (participation)"
2308305,"CB Films [fr] - (co-production)"
2308305,"Centre National de la Cinématographie (CNC) [fr] - (participation)"
2308305,"Flach Film [fr] - (co-production)"
2308305,"Procirep [fr] - (supported by)"
2308476,"El Corazon Producciones S.A. [mx]"
2308476,"Nina Saxon Film Design [us] - (uncredited)"
2308476,"SLM Production Group [us]"
2308476,"Twentieth Century Fox Film Corporation [us]"
2308720,"Bazmark Films [us]"
2308720,"Twentieth Century Fox Film Corporation [us]"
2308725,"Hilary Henkin [us]"
2308725,"Polygram Filmed Entertainment [us] - (presents)"
2308725,"Working Title Films [gb]"
2308730,"Silver Pictures [us]"
2308730,"Warner Bros. [us] - (presents)"
2308758,"BHE Films"
2308758,"Dino de Laurentiis Cinematografica [it] - (made with)"
2308758,"Verona Produzione [it] - (made with)"
2308889,"Australian Film Commission, The [au]"
2308889,"Film Victoria [au]"
2308889,"Romper Stomper Pty. Ltd. [au]"
2308889,"Seon Film Productions [au]"
2308916,"Bungalow 78 Productions [us]"
2308916,"Touchstone Pictures [us]"
2309076,"FGM Entertainment [us] - (as An FGM Entertainment Production)"
2309076,"United Artists Corporation [gb] - (as A United Artists Corporation Ltd. Production)"
2309076,"United Artists [us] - (presents) (as United Artists Pictures)"
2309334,Remus
2309334,"Romulus Films [gb] - (presented by)"
2309427,"Hollywood Pictures [us]"
2309427,"Interscope Communications [us]"
2309427,"Nomura Babcock & Brown"
2309427,"PolyGram Filmed Entertainment [gb]"
2309617,"Transatlantic Pictures - (as TRANSATLANTIC PICTURES' production) (as A Transatlantic Pictures Production also)"
2309617,"Warner Bros. [us] - (presents)"
2310074,"Fine Line Features [us] - (in association with)"
2310074,"Hungry Eye Trijbits"
2310074,Remote
2310074,"Spelling Films International - (as Spelling Films) (presents)"
2310074,Worrell
2310119,"William Castle Productions [us] - (as A William Castle PRODUCTION)"
2310159,Brandenberg
2310159,"WNET Channel 13 New York [us]"
2310222,"ARP Sélection [fr]"
2310222,"Canal+ [fr]"
2310222,"Centre de Cinéma et de l'Audiovisuel de la Communauté Française de Belgique [be]"
2310222,"Centre National de la Cinématographie (CNC) [fr]"
2310222,"La Laterne Nationale"
2310222,"La Regie Wallone"
2310222,"Les Films du Fleuve [be]"
2310222,"October Films [us]"
2310222,"Radio Télévision Belge Francophone (RTBF) [be]"
2310236,"New Deal Productions - (in association with)"
2310236,"Peters Entertainment [us]"
2310236,"Warner Bros. [us] - (presents)"
2310265,"Canal+ [fr]"
2310265,"Flemish Film Fund"
2310265,"Prime Time"
2310265,"Vlaamse Radio en Televisie (VRT) [be]"
2310722,"Recorded Picture Company (RPC) [gb] - (presents)"
2310722,"Union Générale Cinématographique (UGC) [fr] - (presents)"
2310724,"Universal Pictures [us]"
2310851,"Made in Munich Filmproduktion"
2310851,"Roxy Film [de]"
2310980,"Miramax Films [us]"
2310980,"Spanky Pictures [us]"
2311011,"Hal Wallis Productions [us]"
2311879,"Full Crew/Say Yea"
2311879,"Ruby in Paradise"
2311916,"Cineplex Odeon Films [ca]"
2311916,"Conquering Lion Pictures [ca]"
2311916,"Feature Film Project, The [ca]"
2311916,KJMB
2312022,"TriStar Pictures [us]"
2312345,"Munich Film Partners & Company (MFP) ROE Production [de]"
2312345,"Paramount Pictures [us] - (presents)"
2312345,"Roe Productions KG"
2312345,"Seven Arts Productions [gb] - (as Seven Arts Pictures) (in association with) (presents)"
2312692,"Hill-Hecht-Lancaster Productions [us] - (as Jeffrey Productions)"
2312692,"Jeffrey Pictures Corp. [us]"
2312819,"Delphi III Productions [us]"
2312819,"TriStar Pictures [us] - (presents) (as Tri-Star Pictures)"
2312852,"Interscope Communications [us]"
2312852,"Lakeshore Entertainment [us] - (in association with)"
2312852,"Paramount Pictures [us] - (presents)"
2312852,"Touchstone Pictures [us] - (presents)"
2312897,"Golan-Globus Productions [us]"
2312897,"Northbrook Films"
2313047,"Trimark Pictures [us]"
2313093,"David Foster Productions [us]"
2313093,"Metro-Goldwyn-Mayer (MGM) [us]"
2313093,"Turman-Foster Company [us]"
2313464,"New Line Cinema [us] - (presents)"
2313464,"Roger Birnbaum Productions [us]"
2313519,"American Empirical Pictures [us]"
2313519,"Touchstone Pictures [us]"
2313912,"Silver Screen Partners II [us] - (in association with)"
2313912,"Touchstone Pictures [us] - (as Touchstone Films) (presents)"
2314869,"A&M Films [us]"
2314869,"PolyGram Filmed Entertainment [gb]"
2314869,"Propaganda Films [us]"
2315269,"Beyond Films [gb]"
2315269,"Blue Tulip Productions [us]"
2315269,"Straight Edge"
2316009,"Gaumont British Picture Corporation [gb] - (presents) (as Gaumont-British Picture Corpn. Ltd.) (controlled throughout the United Kingdom and the Irish Free State)"
2316029,"Frank Lloyd Productions [us] - (presents) (as FRANK LLOYD PRODUCTIONS, Inc.)"
2316029,"Universal Pictures [us] - (as A Universal Picture)"
2316046,"Paramount Pictures [us]"
2316049,"Constellation Entertainment [us]"
2316049,"Mirage Enterprises [us]"
2316049,"Mont Blanc Entertainment GmbH [de]"
2316049,"Paramount Pictures [us]"
2316049,"Sandollar Productions"
2316049,"Scott Rudin Productions [us]"
2316049,Worldwide
2316115,"Jolly Film [it]"
2316115,"Theatre Le Rex S.A. [fr] - (co-production)"
2316115,"Unidis [it] - (co-production)"
2316742,"American Playhouse Theatrical Films - (presents)"
2316742,"American Playhouse [us]"
2316742,"Arnold Semler - (in association with)"
2316742,"Channel Four Films [gb] - (in association with) (as Channel 4 Films)"
2316742,"Chemical Films"
2316742,"Good Machine [us] - (in association with)"
2316742,"Kardana Films"
2316742,"Kardana Productions - (in association with)"
2316742,"Killer Films [us]"
2316800,"Andell Entertainment [us]"
2316800,"Blue Guitar Films"
2316801,"New Line Cinema [us]"
2318730,"Walt Disney Productions [us]"
2318736,"Artémis Productions [be]"
2318736,"Cléa Productions [fr]"
2318736,"Flash Back Audiovisuel"
2318736,"JBA Production [fr]"
2318736,"La Sept Cinéma [fr]"
2318736,"Radio Télévision Belge Francophone (RTBF) [be] - (as R.T.B.F.)"
2318736,"Samsa Film [lu]"
2319753,"Canal Horizons [fr] - (participation)"
2319753,"Cinétéléfilms [tn]"
2319753,"Mat Films [fr]"
2320925,"José Frade Producciones Cinematográficas S.A. [es]"
2320925,"Twentieth Century Fox Film Corporation [us]"
2321221,"Ciné Tamaris [fr]"
2321221,"Films A2 [fr]"
2321221,"Ministère de la Culture [fr]"
2321373,"Calash Corporation"
2321373,"GGG [us]"
2321373,"Santa Claus Ltd."
2321373,"TriStar Pictures [us]"
2321444,"Warner Bros. [us] - (as Warner Bros. Pictures Inc.)"
2321525,"Cabin Fever Entertainment [us]"
2321525,"Cineplex Odeon Films [ca]"
2321525,"HIT Entertainment [gb]"
2321649,"C.O.R.E. Digital Pictures [ca]"
2321649,"Cinematografica Tabasco S.A. [mx]"
2321649,"Dr. José Pinto Mazal [mx]"
2321649,"Fondo de Fomento a la Calidad Cinematográfica [mx]"
2321649,"Fonds Sud [fr]"
2321649,"Goldheart Pictures [us]"
2321649,"Guillermo Springall [mx]"
2321649,"Instituto Mexicano de Cinematografía (IMCINE) [mx]"
2321649,"Latin Universe II, Llc."
2321649,"Lourdes del Villar [mx]"
2321649,"MACT Productions [fr]"
2321649,"María Teresa Argüelles [mx]"
2321649,"Sogepaq [es]"
2321649,"Springall Pictures [mx]"
2321649,"Tenoch Ochoa Fernández [mx]"
2322051,"British Broadcasting Corporation (BBC) [gb]"
2322051,"Distant Horizons [gb]"
2322051,"Hollywood Pictures [us]"
2322051,"Ideal [gb]"
2322051,"Les Films Ariane [fr]"
2322051,"Miramax Films [us]"
2322051,"Vanguard Productions (II) [us]"
2322051,"Videovision Entertainment [za]"
2323351,"Incorporated Television Company (ITC) [gb]"
2323351,"Transcontinental Film Productions (London) [gb] - (uncredited)"
2324074,"Homerun Productions"
2324074,"Portman Entertainment Group [gb] - (as Portman Entertainment)"
2324074,"Rich Pickings Ltd. [gb]"
2324074,"Sky Pictures [gb] - (in association with)"
2324074,"WAVEpictures [dk] - (in association with)"
2324123,"Amblin Entertainment [us] - (as An Amblin Entertainment Production)"
2324123,"DreamWorks SKG [us] - (presents)"
2324123,"Mark Gordon Productions [us] - (uncredited)"
2324123,"Mutual Film Company [us] - (in association with)"
2324123,"Paramount Pictures [us] - (presents) (a Viacom company)"
2324198,"Initial Entertainment Group (IEG) [us]"
2324383,"Gracie Films [us]"
2324383,"Twentieth Century Fox Film Corporation [us]"
2325153,"Brad Grey Pictures [us]"
2325153,"Dimension Films [us] - (presents)"
2325153,"Gold/Miller Productions [us] - (as Gold/Miller)"
2325153,"Wayans Bros. Entertainment [us]"
2325529,"City Light Films"
2325529,"Universal Pictures [us] - (presents)"
2325646,"Albatros Filmproduktion [de]"
2325646,"Artco-Film [ch]"
2325646,"Tango Film [de]"
2325897,"Amblin Entertainment [us] - (as An Amblin Entertainment Production)"
2325897,"Universal Pictures [us] - (presents) (A Film by Steven Spielberg)"
2325936,".406 Production [us]"
2325936,"Universal Pictures [us]"
2325949,"B.A. Filmproduktion [de]"
2325949,"Dor Film Produktionsgesellschaft [at]"
2325949,"Iduna Film Produktiongesellschaft [de]"
2325949,"Kuchenreuther Filmproduktion GmbH [de]"
2325949,"Perathon Film-und Fernsehproduktions GmbH [de]"
2326309,"40 Acres & A Mule Filmworks [us]"
2326309,"Columbia Pictures Corporation [us] - (as Columbia Pictures) (presents)"
2327740,"Dimension Films [us] - (presents)"
2327740,"Woods Entertainment [us]"
2327746,"Craven-Maddalena Films [us] - (in association with)"
2327746,"Dimension Films [us] - (presents)"
2327746,"Konrad Pictures [us]"
2327746,"Maven Entertainment [us]"
2327746,"Miramax Films [us]"
2327747,"Craven-Maddalena Films [us] - (in association with)"
2327747,"Dimension Films [us] - (presents)"
2327747,"Konrad Pictures [us]"
2327816,"Allegro Films [ca]"
2327816,"Fries Film Group [us]"
2327816,"Fuji Eight Company Ltd. [jp]"
2327816,"Movie Network, The (TMN) [ca]"
2327816,"Super Ecran [ca]"
2327816,"Triumph Films [us]"
2328405,"Robert Simonds Productions [us]"
2328405,"Universal Pictures [us] - (presents)"
2328488,"Mirage Productions [us]"
2328488,"Paramount Pictures [us] - (presents)"
2328882,"Cecchi Gori Pictures [us]"
2328882,"New Line Cinema [us]"
2329335,"Mirage Entertainment [us]"
2329715,"Alcor Films [us]"
2329715,"Fron Film Production"
2329715,"Regency Enterprises [us]"
2330057,"Gaumont British Picture Corporation [gb] - (presents) (as Gaumont British Picture Corpn. Ltd.)"
2330470,"Channel Four Films [gb]"
2330470,"CiBy 2000 [fr]"
2330470,"Thin Man Films [gb]"
2332489,"Esparza / Katz Productions [us]"
2332489,"Q Productions [us]"
2333344,"1992 Number Four Limited Partnership"
2333344,"Alliance Communications Corporation [ca]"
2333344,"New Line Cinema [us]"
2333494,"Columbia Pictures Corporation [us]"
2333494,Mirage
2333527,"Dimension Films [us] - (presents)"
2333527,"Gold/Miller Productions [us] - (as Gold/Miller)"
